NAME;PRED
6VXX_71741;12.661364
6LU7_332;7.4897394
6VXX_57449;2.2312412
6M71_444617;2.7509046
6M71_16873;12.882666
6VXX_16126898;11.778366
6VXX_21720;9.728228
6LU7_9882972;0.1684456
6LU7_155815;13.318689
6VXX_6102690;3.5888147
6LU7_158784;13.681396
6VXX_24808495;13.261869
6VSB_6995013;12.281376
6VSB_123631;13.335948
6LU7_71451950;13.540246
6VSB_440190;3.1993124
6LU7_10073773;11.990677
6VXX_54727985;13.642989
6M71_134111;13.792972
6LU7_17753872;12.967074
6VSB_9831652;3.5130928
6VXX_104994;3.7957015
6M71_46937068;3.4190836
6M71_1536;13.506417
6VSB_447962;12.8232155
6VSB_18377;13.489872
6LU7_10822243;13.503813
6VSB_449026;12.704775
6VXX_11977989;4.1473618
6LU7_3372;5.144741
6M71_7504;3.1939132
6VXX_443201;5.531506
6VXX_1289593;13.115463
6VSB_24989044;3.5401149
6M71_3672;10.247065
6VSB_1237170;13.346493
6VSB_644111;7.274179
6VXX_219104;3.540728
6VSB_1415427;13.700014
6M71_6436219;8.457254
6LU7_8629;9.529118
6LU7_443872;6.9966426
6M71_6090;6.8695207
6VXX_9842127;6.830287
6LU7_46937074;4.9003744
6LU7_10096344;3.6180403
6LU7_60795;11.513466
6M71_6919051;12.995707
6VSB_24941253;11.9916525
6VSB_2281;3.5210233
6M71_432824;13.45347
6VSB_18465;4.2196856
6VSB_1521;11.489213
6M71_5282138;13.674906
6LU7_16750123;13.638433
6LU7_28688;13.083141
6LU7_104842;4.5831566
6VSB_447018;12.583298
6VSB_2605;3.7943883
6LU7_3057996;13.739185
6M71_54369;3.4982383
6M71_6407;13.343321
6VXX_10836;3.5723605
6M71_3168;13.39673
6LU7_445888;11.965944
6VSB_445008;5.943037
6VXX_3082729;4.611707
6VSB_15081829;3.3394194
6VSB_2882;13.289154
6M71_441478;5.259628
6M71_6971044;5.3958635
6VXX_2249;4.5411525
6LU7_3306;4.598979
6M71_71105;11.546347
6VSB_447958;12.314083
6LU7_445319;12.929226
6VSB_447873;4.482892
6VSB_10411846;13.597448
6LU7_5329099;13.383838
6M71_449094;8.997867
6VXX_9584;11.796111
6LU7_31833;8.082387
6VXX_2776424;11.38899
6M71_12492;13.65271
6M71_4369384;1.719816
6LU7_7167925;8.275021
6M71_34312;12.136549
6LU7_6436061;13.627569
6LU7_22692237;13.573875
6VXX_52949124;11.28227
6VXX_3465283;10.674645
6LU7_56599306;11.631254
6M71_11601669;4.5567403
6VXX_9419;13.491243
6VXX_5289570;8.422325
6LU7_5288230;5.266546
6LU7_24996872;13.448911
6VSB_3137930;4.511557
6VXX_446429;13.502235
6M71_24851688;12.078242
6LU7_25011730;13.537224
6LU7_4472;13.671924
6M71_448403;2.455657
6VSB_5311181;9.176365
6M71_151118;13.487904
6LU7_5288709;13.640274
6VSB_6971307;3.4711409
6VSB_3354;13.38379
6M71_289;3.94811
6VXX_447236;4.2239604
6LU7_5287781;4.0097585
6M71_65632;13.441019
6VSB_16351;10.617425
6LU7_3463;13.534523
6VSB_448651;3.8002844
6M71_5326928;6.7076855
6LU7_3047788;13.385399
6VXX_24860533;12.452643
6M71_65592;11.830515
6M71_5288641;13.41535
6M71_2765355;5.6622505
6LU7_4967;13.511533
6VSB_5362116;2.701767
6VSB_76957773;7.6504426
6VXX_10964;8.07058
6LU7_8150;9.603424
6VSB_21102;13.339841
6VXX_8076;12.563047
6VSB_446240;13.5334835
6M71_5282219;13.044296
6LU7_16007088;6.6084595
6VXX_44112;13.562102
6VSB_6857686;3.2543426
6VXX_3037705;8.184078
6VXX_657043;13.31859
6VSB_24894158;4.6235976
6VSB_10180;13.659374
6LU7_57519748;5.1206484
6M71_11633038;12.841509
6VXX_16850;13.597224
6VSB_23644580;13.2753935
6LU7_10240;13.407625
6VSB_446355;4.2617345
6LU7_39562;13.420321
6VSB_94280;4.741847
6LU7_3340355;9.434149
6LU7_23009;12.896878
6LU7_439326;13.201781
6VSB_11820;10.624015
6VXX_9852981;4.2013245
6VXX_656580;9.066792
6LU7_82313;13.192457
6VSB_1944;11.31772
6VXX_598;13.303872
6M71_644019;8.001567
6VXX_21078798;13.231327
6M71_6917951;11.227352
6VXX_11987846;8.478974
6M71_5287737;13.214754
6LU7_1329;13.056028
6VXX_10913;5.332076
6VSB_5328120;4.105772
6VXX_62380;13.6287565
6VXX_9892540;13.701766
6VSB_25113615;4.8583965
6LU7_23581869;13.49684
6LU7_941651;5.818905
6M71_4112111;13.318949
6VXX_105039;13.367828
6M71_16630;8.099607
6VSB_1800;5.0699472
6VXX_5287900;12.17213
6VXX_3137930;13.17329
6VSB_57418154;6.059783
6VSB_5312830;9.057947
6VSB_445063;12.481542
6VXX_292661;4.544549
6LU7_131536;4.57829
6M71_447278;4.6892824
6M71_6918852;9.530062
6VXX_4469807;1.1982856
6VXX_4471188;5.0177712
6M71_121596705;13.262545
6M71_26175;4.648115
6VSB_6802;0.4751463
6VSB_92879;4.187338
6LU7_3333;6.3879557
6M71_4837;6.7227106
6M71_11483754;11.256366
6VSB_5803;13.437125
6LU7_476861;13.702025
6VXX_77982;5.158987
6LU7_161647;3.166172
6VXX_447406;12.693563
6VXX_18283;13.513597
6VXX_445037;4.207663
6M71_5351387;5.3664556
6M71_4257;13.366379
6VXX_24905152;8.429301
6VSB_46936633;6.4000463
6M71_43594;13.071374
6M71_7151;8.947765
6LU7_3518;12.4905205
6LU7_65492;3.4732451
6M71_32681;13.487674
6VXX_65589;13.558287
6M71_445723;2.0412788
6VXX_5881;12.596781
6M71_49843517;13.397987
6M71_4149241;12.473637
6LU7_441404;13.398941
6VSB_11282283;13.722069
6M71_57339445;12.302979
6M71_185679;4.1673293
6LU7_160617;3.0253973
6VXX_9842606;2.0304284
6LU7_444825;4.986038
6LU7_5288557;13.434826
6VXX_5288123;4.8706026
6M71_7211;13.282211
6VXX_2446;1.387768
6VXX_969516;13.601941
6LU7_134019;6.50858
6VSB_2474;13.553709
6M71_71457955;3.9326243
6M71_16662431;13.623612
6VXX_9815689;13.425215
6LU7_10067695;5.738532
6M71_50902259;12.2790985
6VXX_5217;10.911874
6M71_6857711;13.375575
6LU7_128882;4.81143
6LU7_100773;13.689888
6LU7_46937158;13.609692
6LU7_17753990;2.673191
6LU7_2883;13.705876
6M71_657081;13.753482
6VXX_10311306;13.635973
6VXX_3658;13.691453
6M71_5315892;13.353868
6M71_53297462;1.9705383
6VXX_2453;12.900756
6VXX_17754119;5.506112
6VXX_448513;3.3389163
6LU7_101798;10.575853
6M71_11575;13.33393
6VSB_439509;13.323002
6LU7_447359;13.161582
6VSB_166558;7.9959574
6VSB_44237094;0.6160912
6VSB_941361;13.549396
6VSB_5287540;13.213921
6M71_450268;6.46513
6M71_445615;8.631445
6M71_123628;12.703798
6VSB_10361208;13.448989
6VXX_9889366;13.191356
6VXX_16259;13.41021
6VXX_2723;10.707596
6M71_439524;11.495972
6LU7_99288;9.891226
6VSB_6915836;0.3818126
6VXX_1941;11.446889
6LU7_9913881;4.423542
6VXX_2569;13.565325
6LU7_446165;4.6304474
6LU7_447029;10.02957
6VSB_9889200;13.623727
6VXX_4369432;13.363813
6LU7_588;6.960603
6M71_16122567;13.131498
6VSB_2993;8.450486
6VSB_10052040;4.2028155
6LU7_34474;13.648024
6LU7_657038;13.762485
6LU7_4642;13.686405
6VSB_19910;6.478991
6VXX_1509;5.21931
6LU7_3366;7.853751
6VSB_9571062;13.397999
6VSB_10029385;6.711904
6LU7_101360807;5.2839975
6VXX_7232;12.808254
6LU7_8285;13.69907
6M71_44141864;2.8626804
6M71_5119267;13.586223
6VXX_445109;5.938699
6VSB_25093369;6.9099007
6VSB_440717;13.293747
6LU7_448657;13.344069
6M71_46937102;13.628517
6VXX_25273623;5.099009
6M71_10918;6.102669
6LU7_5171;13.478976
6VSB_4472;13.222357
6VSB_1150567;6.699376
6M71_444475;0.354702
6VXX_24779674;13.004376
6VSB_54260;13.410776
6VSB_6102821;13.621751
6VSB_5794;13.345918
6VXX_657140;13.774692
6LU7_64995;12.904726
6LU7_4934;13.482199
6VXX_441404;13.378314
6VXX_17754111;11.667468
6VXX_162834;12.148653
6LU7_4775;13.544589
6LU7_9287;13.526757
6M71_57398987;2.9515765
6LU7_5289159;13.711475
6VXX_51;4.4778314
6M71_448651;7.082397
6VSB_448582;9.493063
6VSB_65249;12.1628
6VSB_447462;7.574084
6M71_441457;6.152266
6M71_23722944;13.308547
6VXX_2406;13.079441
6VXX_60877;3.8882723
6M71_12594;13.393118
6VXX_4369579;2.7737036
6M71_9675990;13.48494
6VXX_5289290;13.565461
6VXX_68671;12.245409
6VSB_154234;4.007163
6VSB_5311053;13.468408
6VXX_6420149;12.516417
6VXX_54767229;8.527525
6M71_176167;4.6907306
6VSB_443894;13.3442135
6M71_17754104;8.10652
6M71_5742673;10.445369
6VXX_5289090;12.657488
6VXX_4848;13.700814
6M71_5574;13.535569
6VSB_92141;13.58461
6LU7_636403;13.153053
6M71_11370864;6.2524414
6VSB_9907323;13.422822
6VXX_11441375;13.66992
6VXX_25246035;2.3356376
6VSB_440005;3.3508506
6M71_187764;12.787298
6VXX_2471;13.661379
6VXX_3169;13.362088
6VSB_444025;13.413742
6VSB_7048523;13.332378
6VSB_2809;9.406528
6VSB_24864553;13.579888
6LU7_969472;4.702363
6VSB_65702;13.834491
6LU7_444456;5.8842297
6VXX_19826721;3.794083
6M71_17753823;2.6824827
6M71_15604015;10.651543
6M71_46937079;13.019358
6VXX_5143;10.762046
6VXX_5494440;5.1988277
6VXX_11248490;11.821947
6LU7_9852981;4.6530895
6LU7_448238;11.679285
6LU7_449547;7.0227585
6M71_9543528;9.192405
6VXX_82146;5.598475
6VSB_28876;13.037398
6VXX_564920;13.387599
6LU7_11840992;12.579584
6LU7_15950376;13.880838
6VXX_1836;13.204878
6M71_71345;13.027826
6VXX_9547959;8.125937
6VSB_6918502;13.38478
6M71_2803;2.3097079
6VSB_2898;13.66109
6LU7_10239;13.557752
6VSB_46936435;5.184118
6VXX_5328940;13.661373
6LU7_24178121;13.641113
6VXX_156419;13.603768
6M71_25113181;4.6914043
6VXX_24864077;12.039751
6VXX_9547919;3.785026
6VSB_92109;11.865756
6M71_50981;4.41663
6M71_131624;13.432761
6LU7_253602;13.702304
6LU7_11779786;13.6366
6VSB_9867642;6.2498946
6VSB_5288606;13.065685
6VSB_23652731;6.1398335
6LU7_9862773;7.7051554
6VSB_447213;8.79944
6LU7_4601;13.629625
6LU7_854498;6.3684464
6M71_448934;13.655998
6LU7_92105;4.1618795
6LU7_3001386;13.622078
6VXX_84682;1.4556141
6VXX_9821178;13.458136
6LU7_9849616;13.569355
6M71_444861;4.2764854
6M71_7057884;10.181177
6LU7_2803;12.089859
6LU7_441123;13.498782
6M71_2766552;5.189749
6M71_24741806;3.265947
6M71_2966;5.5901427
6VSB_5312804;13.320705
6VXX_50915138;3.044521
6LU7_6324617;13.43608
6VSB_162955;11.171289
6M71_57413968;13.502599
6VXX_30668;13.431411
6VSB_449137;11.109425
6M71_3689;10.527688
6VXX_235905;4.108917
6VXX_17754108;7.083648
6VSB_60652;6.977664
6VXX_10444661;2.4420867
6VXX_58185197;13.441389
6M71_68780;3.9509015
6LU7_9896434;3.6805067
6VXX_8367;4.84298
6LU7_162056;13.618003
6VXX_68310;12.866404
6M71_11282283;13.648445
6VSB_448088;3.9084387
6LU7_5288018;12.617126
6VSB_220535;12.719912
6VXX_25150855;13.5398445
6VSB_71857;3.1126635
6M71_54684141;9.288128
6VSB_6093;11.244415
6M71_304271;9.455969
6VSB_5311454;13.643387
6VSB_38668;11.8873825
6VSB_29435;13.434459
6VSB_50942;11.832969
6VXX_446641;5.345627
6VXX_62710;13.681962
6VXX_11332763;6.4158363
6M71_4469987;6.1883297
6M71_11633167;13.448168
6VXX_45266695;3.9941213
6VXX_5496627;12.241123
6VXX_3371;13.417811
6VXX_854498;11.145418
6LU7_3824;13.680674
6VSB_30281577;13.589784
6VXX_53477157;13.089073
6LU7_66184;13.537823
6LU7_60652;9.397962
6VXX_4472;7.6274495
6VSB_6971251;9.241329
6VSB_445564;2.5773299
6M71_15906;13.449384
6VSB_71237;0.8709469
6M71_5287756;3.241336
6VXX_445801;13.524366
6VXX_57697;13.389525
6VSB_25134248;13.263433
6VSB_408285;13.546808
6VSB_445905;10.527644
6LU7_11626560;5.2512426
6LU7_1061;6.714114
6VXX_12598;12.659525
6M71_4528;13.398676
6M71_12450;13.794004
6VXX_17150;13.376918
