NAME;PRED
6LU7_41867;0.407984
6LU7_5959;0.0004718
6LU7_5284585;0.9865279
6LU7_3883;0.2517656
6LU7_3105;0.0021497
6LU7_3168;0.6597616
6LU7_5819;0.9135672
6LU7_8378;0.0038836
6LU7_4058;0.7016446
6LU7_3957;0.4960806
6LU7_6024;0.0298209
6LU7_4893;0.8003352
6LU7_3696;0.3373523
6LU7_5284513;0.5724038
6LU7_4409;0.9631031
6LU7_4099;0.0360496
6LU7_3826;0.9613745
6LU7_3229;0.8638168
6LU7_3034034;0.3644646
6LU7_54677971;0.8930733
6LU7_16078;0.5944212
6LU7_5281040;0.9958132
6LU7_3386;0.6401065
6LU7_10770;0.0732509
6LU7_9034;0.0436743
6LU7_60835;0.2541658
6LU7_2726;0.3145241
6LU7_5071;0.0008368
6LU7_37768;0.0006082
6LU7_216326;0.8734718
6LU7_5035;0.99708
6LU7_2662;0.9697394
6LU7_2435;0.6144583
6LU7_18381;0.8123434
6LU7_5284592;0.7671858
6LU7_6919009;0.2173871
6LU7_2123;8.7e-06
6LU7_5253;0.2653505
6LU7_2477;0.0225907
6LU7_441314;0.0295564
6LU7_5742673;0.0059509
6LU7_5281081;0.8975009
6LU7_35370;0.9976552
6LU7_444031;0.7702497
6LU7_5284603;0.4649121
6LU7_4760;0.9140633
6LU7_3397;0.1115633
6LU7_5509;0.894613
6LU7_2756;0.0043909
6LU7_3559;0.262548
6LU7_5359371;0.5276011
6LU7_20299;0.0064453
6LU7_41684;0.2402768
6LU7_5568;0.610544
6LU7_8730;0.8510806
6LU7_517030;0.672948
6LU7_5360696;0.6688488
6LU7_2082;0.734923
6LU7_5484727;0.9969931
6LU7_2583;0.8751646
6LU7_6957673;0.6018926
6LU7_449171;0.9763806
6LU7_4170;0.0161182
6LU7_5510;0.0671702
6LU7_3025;0.0115685
6LU7_65866;0.8907617
6LU7_3415;0.8849555
6LU7_176870;0.9362162
6LU7_2907;0.0521002
6LU7_4060;0.7134344
6LU7_5090;0.9963331
6LU7_6915944;0.0312772
6LU7_3520;0.2167939
6LU7_4011971;0.1999288
6LU7_3005573;0.9824148
6LU7_4543;0.6094618
6LU7_5362124;0.9991633
6LU7_2170;0.125957
6LU7_3385;0.1618247
6LU7_4991;0.3216608
6LU7_37632;0.8696622
6LU7_5311067;0.621757
6LU7_2266;0.5282977
6LU7_5717;0.8138082
6LU7_657298;0.0392473
6LU7_1990;0.8312046
6LU7_439693;0.4469818
6LU7_4114;0.781669
6LU7_54676228;0.6237868
6LU7_3878;0.0742361
6LU7_6432;0.1907349
6LU7_3658;0.0035454
6LU7_60855;0.940764
6LU7_104865;0.938763
6LU7_3156;0.3157191
6LU7_2343;0.1459425
6LU7_126941;0.9897375
6LU7_2554;0.7823625
6LU7_2724354;0.8130943
6LU7_27447;0.1402534
6LU7_1547484;0.150761
6LU7_4946;0.8201234
6LU7_3342;0.9805027
6LU7_3337;0.4949844
6LU7_2803;0.2368263
6LU7_5328;0.2707774
6LU7_60773;0.7471568
6LU7_20824;0.928116
6LU7_4020;0.0960148
6LU7_119607;0.8802369
6LU7_11333;0.0
6LU7_71616;0.2106073
6LU7_10917;0.5885668
6LU7_5388962;0.9977875
6LU7_4513;0.0249155
6LU7_3033;0.9779939
6LU7_6436135;0.4649074
6LU7_444036;0.7721392
6LU7_28864;0.980011
6LU7_3157;0.4092328
6LU7_6215;0.6462682
6LU7_4837;0.4837153
6LU7_3291;0.0771474
6LU7_16231;0.057369
6LU7_5311167;0.6225764
6LU7_3869;0.8129813
6LU7_3000715;0.0005081
6LU7_7638;0.9411048
6LU7_441401;0.0101017
6LU7_6279;0.1467472
6LU7_6917698;0.8018325
6LU7_1548887;0.984134
6LU7_2910;0.0286214
6LU7_8982;0.6736134
6LU7_2719;0.5199438
6LU7_2761171;0.1134507
6LU7_5906;0.0549675
6LU7_6916249;0.3652666
6LU7_2405;0.036555
6LU7_2165;0.7578958
6LU7_5323714;0.4115969
6LU7_8280;0.3789411
6LU7_5291;0.9758606
6LU7_31307;0.0008778
6LU7_5878;0.1217343
6LU7_4474;0.9810681
6LU7_3372;0.8768396
6LU7_6013;0.7192645
6LU7_64139;0.9910727
6LU7_938;0.8357653
6LU7_2809;0.9586565
6LU7_3517;0.0018096
6LU7_44400013;0.8719828
6LU7_119182;0.9835767
6LU7_5311068;0.041612
6LU7_5320;0.4169761
6LU7_5865;0.3949606
6LU7_2796;0.1143403
6LU7_2247;0.5083222
6LU7_47472;0.8972352
6LU7_60961;0.6751068
6LU7_54454;0.9973993
6LU7_446556;0.9935214
6LU7_4030;0.9521277
6LU7_3180;0.6370823
6LU7_10100;0.7528075
6LU7_4211;0.0921801
6LU7_18283;0.9840895
6LU7_6006;0.9654797
6LU7_3182;0.024122
6LU7_4736;0.9065506
6LU7_5311221;0.1524079
6LU7_5870;0.6739743
6LU7_5533;0.0215895
6LU7_4032;0.0024692
6LU7_71158;0.0073881
6LU7_15459;0.4458084
6LU7_2520;0.6630798
6LU7_5577;0.9618875
6LU7_16490;0.5499949
6LU7_9047;0.2441837
6LU7_4493;0.1725168
6LU7_5816;0.5759214
6LU7_5358;0.3551059
6LU7_4848;0.8907952
6LU7_5362065;0.1393746
6LU7_2727;0.077817
6LU7_6918365;0.0745003
6LU7_9651;0.7891904
6LU7_2733526;0.9920815
6LU7_2345;0.8477955
6LU7_5936;0.2557888
6LU7_3961;0.2059599
6LU7_5452;0.5938028
6LU7_34633;0.7010972
6LU7_54678486;0.7142789
6LU7_4192;0.9188473
6LU7_36294;0.0898977
6LU7_37720;0.0
6LU7_31378;0.0272198
6LU7_5281078;0.0068895
6LU7_19150;0.0606138
6LU7_3393;0.092265
6LU7_91270;0.9806594
6LU7_4920903;0.0528713
6LU7_16850;0.9282156
6LU7_30323;0.159574
6LU7_3440;0.3070942
6LU7_8223;0.3742322
6LU7_5487;0.4075419
6LU7_6604200;0.0200237
6LU7_34040;0.9418818
6LU7_443872;0.9366687
6LU7_65016;0.9577413
6LU7_5376308;0.0094964
6LU7_5360515;0.5738502
6LU7_5625;0.394804
6LU7_129211;0.1092135
6LU7_41693;0.0051588
6LU7_60825;0.9503468
6LU7_60852;0.8960606
6LU7_3052;0.1325644
6LU7_3394;0.9835128
6LU7_6196;0.7852714
6LU7_6005;0.8588736
6LU7_43815;0.0343568
6LU7_50294;0.1549934
6LU7_6230;0.8475662
6LU7_60871;0.2920883
6LU7_19861;0.9038523
6LU7_25419;0.7627601
6LU7_4914;0.022991
6LU7_5362119;0.9998335
6LU7_6082;0.3084881
6LU7_57469;0.7178459
6LU7_5584;0.0238383
6LU7_4510;0.1869366
6LU7_441290;0.0017053
6LU7_5430;0.8051728
6LU7_6789253;0.7616818
6LU7_5073;0.0039864
6LU7_73342;0.6396724
6LU7_9568614;0.7718985
6LU7_4034;0.052395
6LU7_4735;0.3911958
6LU7_443387;0.4577289
6LU7_5070;0.1072014
6LU7_5754;0.0204167
6LU7_6251;0.0121156
6LU7_60490;0.9619665
6LU7_4236;0.3700556
6LU7_2564;0.6357631
6LU7_3308;0.9714451
6LU7_4906;0.0005754
6LU7_3241;0.6206436
6LU7_5530;0.895392
6LU7_3763;0.0018779
6LU7_3292;0.8077275
6LU7_444795;0.9699492
6LU7_3598;0.1136377
6LU7_60606;0.0102053
6LU7_40466974;0.0172799
6LU7_60838;0.7451071
6LU7_1349907;0.1223274
6LU7_441335;0.0597312
6LU7_441350;0.9178573
6LU7_5280980;0.9704227
6LU7_2342;0.0062558
6LU7_5281071;0.9740612
6LU7_84088;0.0007729
6LU7_5280723;0.8343844
6LU7_4004;0.1257857
6LU7_36462;0.0011475
6LU7_3647;0.1051344
6LU7_40466968;0.8218781
6LU7_34312;0.8438383
6LU7_4940;0.639083
6LU7_4421;0.4891036
6LU7_3675;0.9297221
6LU7_4934;0.0628503
6LU7_5757;0.8587418
6LU7_4044;0.7926585
6LU7_119031;0.9392896
6LU7_2022;0.9838987
6LU7_156391;0.9872254
6LU7_107807;0.9695389
6LU7_6194;0.0467252
6LU7_5587;0.5355698
6LU7_3561;0.0001718
6LU7_4909;0.0156908
6LU7_2540;0.170935
6LU7_5504;0.8974733
6LU7_5381;0.9837655
6LU7_3341;0.8512337
6LU7_31640;0.9013539
6LU7_51263;0.0111229
6LU7_3042;0.0004432
6LU7_4199;0.4625377
6LU7_4740;0.293685
6LU7_4935;0.0074109
6LU7_3702;0.0072736
6LU7_5593;0.6566337
6LU7_2381;0.9115981
6LU7_37542;0.3020018
6LU7_4781;0.654873
6LU7_3345;0.5237956
6LU7_54677470;0.7580537
6LU7_4086;0.2925003
6LU7_287180;0.9819386
6LU7_4943;0.3022278
6LU7_1986;0.0685012
6LU7_110635;0.0317196
6LU7_2581;0.9569904
6LU7_3117;0.0005387
6LU7_9270;0.2576432
6LU7_1676;0.1352994
6LU7_16666;0.0054663
6LU7_5284447;0.0318644
6LU7_2762;0.7241546
6LU7_446987;0.8921928
6LU7_3016;0.9298672
6LU7_4762;0.201161
6LU7_5566;0.9591565
6LU7_6839;0.936309
6LU7_51039;0.0649088
6LU7_55245;0.9874203
6LU7_6834;0.007026
6LU7_3955;0.8153497
6LU7_5311052;0.676413
6LU7_5503;0.0013421
6LU7_36811;0.9732346
6LU7_4616;0.8909404
6LU7_3152;0.9774787
6LU7_5311304;0.5271554
6LU7_2794;0.5896836
6LU7_15209;0.2375496
6LU7_118985556;0.6524998
6LU7_26879;0.2427494
6LU7_8271;0.5129079
6LU7_4748;0.319095
6LU7_7028;0.012626
6LU7_5394;0.0018146
6LU7_5359272;0.5863189
6LU7_7048523;0.2042736
6LU7_7697;0.1363122
6LU7_1549008;0.8611386
6LU7_6011;0.0418776
6LU7_6926437;0.9304471
6LU7_5755;0.0707197
6LU7_3059;0.9698331
6LU7_110634;0.3420042
6LU7_5039;0.4827538
6LU7_5311017;0.8113804
6LU7_2119;0.9704033
6LU7_688570;0.9500818
6LU7_5284549;0.0125725
6LU7_5359;0.9201825
6LU7_5403;0.2472069
6LU7_151171;0.4347542
6LU7_444025;0.0449221
6LU7_3516;0.5498968
6LU7_5281881;0.8615453
6LU7_5281037;0.988245
6LU7_88536661;0.0248449
6LU7_60877;0.9470813
6LU7_2720;0.0028444
6LU7_40466957;0.8948315
6LU7_2800;0.977698
6LU7_6883;0.8751367
6LU7_5245;0.8956203
6LU7_57697;0.0291391
6LU7_656629;0.9999069
6LU7_2471;0.2819565
6LU7_4033;0.320688
6LU7_667476;0.9790472
6LU7_5336;0.6137832
6LU7_4633;0.0118004
6LU7_13769;0.8300892
6LU7_5311412;0.6364522
6LU7_5556;0.5452722
6LU7_702;0.6004448
6LU7_60815;0.0156155
6LU7_50599;0.9756941
6LU7_35330;0.0002096
6LU7_14677;0.3355968
6LU7_3278;0.8262552
6LU7_4595;0.3505565
6LU7_5311027;0.0847957
6LU7_60648;0.9725335
6LU7_446220;0.1892422
6LU7_441074;0.5450468
6LU7_5734;0.6317526
6LU7_5281104;0.471426
6LU7_5479;0.0099184
6LU7_65981;0.0521786
6LU7_8944;0.5411916
6LU7_8249;0.6404714
6LU7_2130;0.0050443
6LU7_4173;0.0136872
6LU7_5280360;0.0423812
6LU7_123606;0.399711
6LU7_15541;0.0011306
6LU7_3827;0.7824263
6LU7_644073;0.1104204
6LU7_3033825;0.2148372
6LU7_43507;0.8513163
6LU7_2895;0.6483974
6LU7_4768;0.4357986
6LU7_3312;0.0017764
6LU7_3325;0.1197148
6LU7_9444;0.2509825
6LU7_5282381;0.326192
6LU7_54682461;0.9272044
6LU7_4078;0.9194167
6LU7_4011;0.8680784
6LU7_4636;0.0057744
6LU7_338;0.8156194
6LU7_7029;0.7695645
6LU7_4037;0.3679289
6LU7_4097;0.2714746
6LU7_3601;0.0138776
6LU7_2911;0.4230794
6LU7_24066;0.8054278
6LU7_2244;0.7984374
6LU7_54680692;0.8074734
6LU7_104741;0.9952143
6LU7_656511;0.6472929
6LU7_3331;0.928134
6LU7_3348;0.9683778
6LU7_3767;0.2622145
6LU7_4440;0.748314
6LU7_5078;0.9722118
6LU7_441306;0.1113636
6LU7_5284569;0.6709994
6LU7_6540478;0.3725606
6LU7_6741;0.0040592
6LU7_4828;0.7649964
6LU7_4062;0.0016415
6LU7_5719;0.9400436
6LU7_60726;0.8453937
6LU7_2216;0.0643365
6LU7_65999;0.9801619
6LU7_124087;0.9714856
6LU7_38853;0.7374783
6LU7_2099;0.0778089
6LU7_2267;0.967341
6LU7_150311;0.1066496
6LU7_6049;0.0168596
6LU7_3108;0.2949842
6LU7_5991;0.8777261
6LU7_3948;0.943247
6LU7_2905;0.0572311
6LU7_208902;0.1970344
6LU7_5983;0.813793
6LU7_5282379;0.9817725
6LU7_3410;0.9902056
6LU7_229455;0.3951514
6LU7_3494;0.9806901
6LU7_6253;0.534899
6LU7_681;0.925415
6LU7_77991;0.0756712
6LU7_60198;0.6939198
6LU7_4614;0.9729246
6LU7_157922;0.8255786
6LU7_2265;0.1397301
6LU7_6919078;0.0002894
6LU7_31703;0.374637
6LU7_77992;0.9785306
6LU7_3639;0.0014042
6LU7_19003;0.7512532
6LU7_2083;0.7037634
6LU7_92253;0.5400831
6LU7_2882;0.1333136
6LU7_3454;0.9496659
6LU7_3657;0.8441926
6LU7_3902;0.7474628
6LU7_5482;0.8433689
6LU7_2478;8.86e-05
6LU7_3825;0.9773409
6LU7_3202;0.2344905
6LU7_4174;0.6331634
6LU7_156419;0.1014642
6LU7_32798;0.6095112
6LU7_5329;0.1678986
6LU7_3488;0.0020277
6LU7_3519;0.2368032
6LU7_2370;0.0780078
6LU7_27661;0.6940896
6LU7_5560;1.81e-05
6LU7_5284607;9.4e-05
6LU7_3333;0.2376191
6LU7_446541;0.2698022
6LU7_2161;0.8465907
6LU7_3823;0.9712407
6LU7_4116;0.0593337
6LU7_3749;0.0490693
6LU7_60700;0.719558
6LU7_3284;0.6783232
6LU7_4911;0.2526349
6LU7_667490;0.391142
6LU7_5282054;0.0596661
6LU7_4913;0.0330906
6LU7_443879;0.0204428
6LU7_26757;0.9391463
6LU7_18104;0.7924109
6LU7_3339;0.8960511
6LU7_5426;0.8473145
6LU7_460612;0.8787719
6LU7_4054;0.002128
6LU7_5379;0.787735
6LU7_157920;0.9390492
6LU7_9642;0.4078325
6LU7_441300;0.9908689
6LU7_3672;0.9127446
6LU7_54675769;0.7215627
6LU7_5904;0.9554047
6LU7_4507;0.3970792
6LU7_6971294;0.9916551
6LU7_38945;0.000127
6LU7_10548;0.0206556
6LU7_4891;0.0034501
6LU7_6919051;0.3499751
6LU7_33613;0.9053789
6LU7_6479523;0.6435523
6LU7_4634;0.8565167
6LU7_17676;0.574448
6LU7_3779;0.4784205
6LU7_896;0.5863745
6LU7_9870843;0.0418057
6LU7_3478;0.0021977
6LU7_2802;0.3698826
6LU7_4927;0.1100092
6LU7_5311071;0.1118909
6LU7_4066;0.0181033
6LU7_657237;0.6909563
6LU7_4746;0.003667
6LU7_3100;0.4760332
6LU7_60823;0.9904053
6LU7_3305;0.816016
6LU7_25202592;0.5365486
6LU7_13505;0.3456358
6LU7_19649;0.4974292
6LU7_3219;0.0483899
6LU7_5910;0.0340123
6LU7_2337;0.156433
6LU7_4908;0.790883
6LU7_5311181;0.9033188
6LU7_8550;0.0051522
6LU7_5850;0.0513563
6LU7_2484;0.4893039
6LU7_439501;0.0
6LU7_679;0.4832118
6LU7_72281;0.6137401
6LU7_5353627;0.9074091
6LU7_4612;0.7989915
6LU7_3899;0.4129933
6LU7_446157;0.9609203
6LU7_3366;0.3260895
6LU7_16362;0.1079162
6LU7_60953;0.8270676
6LU7_60789;0.9539836
6LU7_237;0.6224789
6LU7_68617;0.0728615
6LU7_5210;0.0008499
6LU7_4162;0.0095931
6LU7_656583;0.0570046
6LU7_4189;0.9591926
6LU7_5479529;0.1256844
6LU7_4680;0.9609995
6LU7_2725;0.6793424
6LU7_4485;0.310871
6LU7_23576;0.1060314
6LU7_2157;0.8667941
6LU7_3019;0.1445953
6LU7_667431;0.0005448
6LU7_4753;0.1801133
6LU7_7099;0.0342379
6LU7_5505;0.0303082
6LU7_2197;0.8443713
6LU7_6918296;0.4973692
6LU7_3198;0.8649023
6LU7_2375;0.9777846
6LU7_5029;0.675948
6LU7_6714002;0.0165143
6LU7_4923;0.0502735
6LU7_4829;0.9984306
6LU7_60937;0.9006335
6LU7_11876263;0.0025368
6LU7_2585;0.6873643
6LU7_6956357;0.3548101
6LU7_5342;0.707497
6LU7_30699;0.0316744
6LU7_47965;0.0946169
6LU7_3158;0.8379503
6LU7_29927142;0.6551259
6LU7_3038;0.0029214
6LU7_5351;0.2790818
6LU7_3103;0.9161962
6LU7_6098;0.905565
6LU7_3354;0.2555548
6LU7_4449;0.0915844
6LU7_62977;0.2292402
6LU7_2995;0.46937
6LU7_65863;0.9895372
6LU7_3032285;0.0013616
6LU7_9571107;0.8907416
6LU7_444;0.0751038
6LU7_5583;0.9540262
6LU7_2431;0.0681009
6LU7_3562;0.4703832
6LU7_8612;0.0022655
6LU7_5401;0.018776
6LU7_40467053;0.085915
6LU7_4583;0.6609259
6LU7_2754;0.1287466
6LU7_55283;0.7223038
6LU7_4915;0.042998
6LU7_3518;0.0120033
6LU7_4235;0.0387748
6LU7_6032;0.0048269
6LU7_4601;0.3888475
6LU7_4763;0.4492672
6LU7_146570;0.9760928
6LU7_6726;0.6907717
6LU7_42890;0.1868082
6LU7_2717;0.0258643
6LU7_10607;0.0175123
6LU7_32681;0.006198
6LU7_3690;0.0547992
6LU7_4932;0.9473678
6LU7_5284596;0.7258754
6LU7_3151;0.6050006
6LU7_6446;0.0929341
6LU7_47811;0.8532223
6LU7_3037234;0.3529792
6LU7_2749;0.8517935
6LU7_42113;0.0021919
6LU7_446598;0.0003641
6LU7_66265;0.6847262
6LU7_5284604;0.7313846
6LU7_1978;0.2980832
6LU7_68844;0.0020895
6LU7_3356;0.0112396
6LU7_259331;0.0959469
6LU7_44093;0.9998554
6LU7_5735;0.9231281
6LU7_6000;0.2367442
6LU7_31101;0.07318
6LU7_5284583;0.0399787
6LU7_39147;0.1388442
6LU7_4212;0.361131
6LU7_3373;0.1390177
6LU7_3950;0.0024316
6LU7_5362391;0.9174646
6LU7_60464;0.9413099
6LU7_3033053;0.5456277
6LU7_39468;0.9528732
6LU7_5479530;0.0017636
6LU7_3406;0.1452471
6LU7_31477;0.0152169
6LU7_3261;0.066737
6LU7_57363;0.4251338
6LU7_2187;0.6635115
6LU7_37393;0.328391
6LU7_6914273;0.0259156
6LU7_3821;0.1964455
6LU7_5281004;0.0894433
6LU7_5002;0.0420834
6LU7_15130;0.9490955
6LU7_48041;0.712459
6LU7_4723;0.2458936
6LU7_3055;0.6532946
6LU7_4168;0.0439662
6LU7_5743;0.1316029
6LU7_6047;0.9527691
6LU7_5206;0.3317393
6LU7_2444;0.0362297
6LU7_60795;0.7420714
6LU7_667467;0.96284
6LU7_5282411;0.3572956
6LU7_3463;0.8655736
6LU7_2801;0.4000623
6LU7_2722;0.0359974
6LU7_2351;0.0654728
6LU7_2968;0.0569394
6LU7_5574;0.4773741
6LU7_3759;0.2169815
6LU7_91610;0.003685
6LU7_121891;0.9909327
6LU7_443884;0.9341339
6LU7_3062316;0.970753
6LU7_11597698;0.1993627
6LU7_208908;0.9968381
6LU7_5311066;0.1377772
6LU7_4369359;0.9471651
6LU7_451668;0.9156356
6LU7_213039;0.9443979
6LU7_159269;0.9722081
6LU7_115237;0.1791349
6LU7_5329102;0.9401445
6LU7_170361;0.9282859
6LU7_3083544;0.9861155
6LU7_3637;0.036383
6LU7_3011155;0.6294896
6LU7_151166;0.9652128
6LU7_3343;0.8920901
6LU7_32778;9.3e-06
6LU7_4845;0.0470393
6LU7_2372;0.0581591
6LU7_439213;0.2487551
